material1,material2,relationship_type,confidence,page_reference
Cement,Copper,technology_cluster,high,12
Cement,Gold,technology_cluster,high,12
Cement,Iron,technology_cluster,high,12
Cement,Iron Ore,technology_cluster,high,12
Cement,Lime,technology_cluster,high,12
Cement,Molybdenum,technology_cluster,high,12
Cement,Neodymium,technology_cluster,high,12
Cement,Phosphate,technology_cluster,high,12
Cement,Salt,technology_cluster,high,12
Cement,Silver,technology_cluster,high,12
Cement,Soda Ash,technology_cluster,high,12
Cement,Tantalum,technology_cluster,high,12
Cement,Titanium,technology_cluster,high,12
Cement,Tungsten,technology_cluster,high,12
Cement,Zinc,technology_cluster,high,12
Cerium,Chromium,technology_cluster,high,65
Cerium,Cobalt,technology_cluster,high,65
Cerium,Iron,technology_cluster,high,151
Cerium,Lanthanum,technology_cluster,high,151
Cerium,Molybdenum,technology_cluster,high,65
Cerium,Nickel,technology_cluster,high,65
Cerium,Titanium,technology_cluster,high,65
Cerium,Tungsten,technology_cluster,high,65
Cerium,Zinc,technology_cluster,high,65
Cesium,Chromium,technology_cluster,high,27
Cesium,Neodymium,technology_cluster,high,27
Cesium,Nickel,technology_cluster,high,27
Cesium,Steel,technology_cluster,high,27
Cesium,Tantalum,technology_cluster,high,27
Cesium,Titanium,technology_cluster,high,27
Chromite,Chromium,technology_cluster,high,70
Chromite,Cobalt,technology_cluster,high,70
Chromite,Neodymium,technology_cluster,high,70
Chromite,Nickel,technology_cluster,high,70
Chromite,Steel,technology_cluster,high,70
Chromite,Tantalum,technology_cluster,high,70
Chromite,Titanium,technology_cluster,high,70
Chromite,Tungsten,technology_cluster,high,70
Chromium,Cobalt,technology_cluster,high,2
Chromium,Copper,technology_cluster,high,2
Chromium,Garnet,technology_cluster,high,89
Chromium,Germanium,technology_cluster,high,92
Chromium,Gold,technology_cluster,high,2
Chromium,Graphite,technology_cluster,high,21
Chromium,Indium,technology_cluster,high,102
Chromium,Iridium,technology_cluster,high,148
Chromium,Iron,technology_cluster,high,12
Chromium,Iron Ore,technology_cluster,high,12
Chromium,Lime,technology_cluster,high,12
Chromium,Lithium,technology_cluster,high,21
Chromium,Magnesium,technology_cluster,high,30
Chromium,Manganese,technology_cluster,high,21
Chromium,Molybdenum,technology_cluster,high,2
Chromium,Neodymium,technology_cluster,high,2
Chromium,Nickel,technology_cluster,high,2
Chromium,Palladium,technology_cluster,high,12
Chromium,Phosphate,technology_cluster,high,12
Chromium,Platinum,technology_cluster,high,12
Chromium,Rare Earths,technology_cluster,high,11
Chromium,Rhenium,technology_cluster,high,12
Chromium,Rhodium,technology_cluster,high,148
Chromium,Ruthenium,technology_cluster,high,148
Chromium,Salt,technology_cluster,high,12
Chromium,Silicon,technology_cluster,high,65
Chromium,Silver,technology_cluster,high,11
Chromium,Soda Ash,technology_cluster,high,12
Chromium,Steel,technology_cluster,high,27
Chromium,Strontium,technology_cluster,high,12
Chromium,Sulfur,technology_cluster,high,187
Chromium,Tantalum,technology_cluster,high,2
Chromium,Tellurium,technology_cluster,high,32
Chromium,Thallium,technology_cluster,high,12
Chromium,Tin,technology_cluster,high,30
Chromium,Titanium,technology_cluster,high,2
Chromium,Tungsten,technology_cluster,high,2
Chromium,Vanadium,technology_cluster,high,30
Chromium,Zinc,technology_cluster,high,12
Cobalt,Copper,technology_cluster,high,2
Cobalt,Dysprosium,technology_cluster,high,27
Cobalt,Gallium,technology_cluster,high,29
Cobalt,Garnet,technology_cluster,high,89
Cobalt,Germanium,technology_cluster,high,27
Cobalt,Gold,technology_cluster,high,2
Cobalt,Graphite,technology_cluster,high,21
Cobalt,Hafnium,technology_cluster,high,191
Cobalt,Indium,technology_cluster,high,102
Cobalt,Iridium,technology_cluster,high,148
Cobalt,Iron,technology_cluster,high,12
Cobalt,Iron Ore,technology_cluster,high,12
Cobalt,Lanthanum,technology_cluster,high,151
Cobalt,Lead,technology_cluster,high,93
Cobalt,Lime,technology_cluster,high,12
Cobalt,Lithium,technology_cluster,high,21
Cobalt,Magnesium,technology_cluster,high,30
Cobalt,Manganese,technology_cluster,high,21
Cobalt,Mercury,technology_cluster,high,131
Cobalt,Molybdenum,technology_cluster,high,2
Cobalt,Neodymium,technology_cluster,high,2
Cobalt,Nickel,technology_cluster,high,2
Cobalt,Niobium,technology_cluster,high,191
Cobalt,Palladium,technology_cluster,high,12
Cobalt,Phosphate,technology_cluster,high,12
Cobalt,Platinum,technology_cluster,high,12
Cobalt,Potash,technology_cluster,high,150
Cobalt,Rare Earths,technology_cluster,high,11
Cobalt,Rhenium,technology_cluster,high,12
Cobalt,Rhodium,technology_cluster,high,148
Cobalt,Ruthenium,technology_cluster,high,148
Cobalt,Salt,technology_cluster,high,12
Cobalt,Scandium,technology_cluster,high,29
Cobalt,Silicon,technology_cluster,high,43
Cobalt,Silver,technology_cluster,high,11
Cobalt,Soda Ash,technology_cluster,high,12
Cobalt,Steel,technology_cluster,high,70
Cobalt,Strontium,technology_cluster,high,12
Cobalt,Sulfur,technology_cluster,high,121
Cobalt,Tantalum,technology_cluster,high,2
Cobalt,Tellurium,technology_cluster,high,32
Cobalt,Thallium,technology_cluster,high,12
Cobalt,Tin,technology_cluster,high,30
Cobalt,Titanium,technology_cluster,high,2
Cobalt,Tungsten,technology_cluster,high,2
Cobalt,Vanadium,technology_cluster,high,30
Cobalt,Zinc,technology_cluster,high,12
Cobalt,Zirconium,technology_cluster,high,191
Copper,Dysprosium,technology_cluster,high,137
Copper,Gallium,technology_cluster,high,29
Copper,Germanium,technology_cluster,high,93
Copper,Gold,technology_cluster,high,2
Copper,Graphite,technology_cluster,high,21
Copper,Indium,technology_cluster,high,131
Copper,Iridium,technology_cluster,high,161
Copper,Iron,technology_cluster,high,12
Copper,Iron Ore,technology_cluster,high,12
Copper,Lead,technology_cluster,high,93
Copper,Lime,technology_cluster,high,12
Copper,Lithium,technology_cluster,high,21
Copper,Magnesium,technology_cluster,high,150
Copper,Manganese,technology_cluster,high,21
Copper,Mercury,technology_cluster,high,131
Copper,Molybdenum,technology_cluster,high,2
Copper,Neodymium,technology_cluster,high,2
Copper,Nickel,technology_cluster,high,2
Copper,Phosphate,technology_cluster,high,12
Copper,Platinum,technology_cluster,high,137
Copper,Potash,technology_cluster,high,150
Copper,Rare Earths,technology_cluster,high,21
Copper,Rhenium,technology_cluster,high,160
Copper,Rhodium,technology_cluster,high,161
Copper,Ruthenium,technology_cluster,high,161
Copper,Salt,technology_cluster,high,12
Copper,Scandium,technology_cluster,high,29
Copper,Silicon,technology_cluster,high,73
Copper,Silver,technology_cluster,high,12
Copper,Soda Ash,technology_cluster,high,12
Copper,Steel,technology_cluster,high,77
Copper,Sulfur,technology_cluster,high,121
Copper,Tantalum,technology_cluster,high,2
Copper,Tellurium,technology_cluster,high,32
Copper,Tin,technology_cluster,high,32
Copper,Titanium,technology_cluster,high,2
Copper,Tungsten,technology_cluster,high,2
Copper,Vanadium,technology_cluster,high,207
Copper,Zinc,technology_cluster,high,12
Dysprosium,Graphite,technology_cluster,high,97
Dysprosium,Molybdenum,technology_cluster,high,97
Dysprosium,Neodymium,technology_cluster,high,27
Dysprosium,Nickel,technology_cluster,high,27
Dysprosium,Rhenium,technology_cluster,high,27
Dysprosium,Silver,technology_cluster,high,27
Dysprosium,Tantalum,technology_cluster,high,97
Dysprosium,Titanium,technology_cluster,high,137
Dysprosium,Tungsten,technology_cluster,high,97
Dysprosium,Yttrium,technology_cluster,medium,195
Europium,Neodymium,technology_cluster,medium,151
Europium,Terbium,technology_cluster,medium,151
Europium,Yttrium,technology_cluster,high,195
Gallium,Germanium,technology_cluster,high,48
Gallium,Neodymium,technology_cluster,high,29
Gallium,Nickel,technology_cluster,high,48
Gallium,Scandium,technology_cluster,high,29
Gallium,Selenium,technology_cluster,high,91
Gallium,Tantalum,technology_cluster,high,29
Gallium,Titanium,technology_cluster,high,29
Gallium,Tungsten,technology_cluster,high,29
Garnet,Gold,technology_cluster,high,89
Garnet,Neodymium,technology_cluster,high,89
Garnet,Tantalum,technology_cluster,high,89
Garnet,Titanium,technology_cluster,high,89
Garnet,Tungsten,technology_cluster,high,89
Germanium,Graphite,technology_cluster,high,27
Germanium,Lead,technology_cluster,high,93
Germanium,Molybdenum,technology_cluster,high,92
Germanium,Neodymium,technology_cluster,high,27
Germanium,Nickel,technology_cluster,high,27
Germanium,Silver,technology_cluster,high,92
Germanium,Tantalum,technology_cluster,high,48
Germanium,Titanium,technology_cluster,high,27
Germanium,Tungsten,technology_cluster,high,48
Germanium,Zinc,technology_cluster,high,93
Gold,Iridium,technology_cluster,high,148
Gold,Iron,technology_cluster,high,12
Gold,Iron Ore,technology_cluster,high,12
Gold,Lead,technology_cluster,high,177
Gold,Lime,technology_cluster,high,12
Gold,Lithium,technology_cluster,high,61
Gold,Manganese,technology_cluster,high,129
Gold,Molybdenum,technology_cluster,high,2
Gold,Neodymium,technology_cluster,high,2
Gold,Nickel,technology_cluster,high,2
Gold,Palladium,technology_cluster,high,148
Gold,Phosphate,technology_cluster,high,12
Gold,Platinum,technology_cluster,high,148
Gold,Rare Earths,technology_cluster,high,11
Gold,Rhenium,technology_cluster,high,160
Gold,Rhodium,technology_cluster,high,148
Gold,Ruthenium,technology_cluster,high,148
Gold,Salt,technology_cluster,high,12
Gold,Silver,technology_cluster,high,11
Gold,Soda Ash,technology_cluster,high,12
Gold,Steel,technology_cluster,high,108
Gold,Strontium,technology_cluster,medium,185
Gold,Tantalum,technology_cluster,high,2
Gold,Tin,technology_cluster,high,199
Gold,Titanium,technology_cluster,high,2
Gold,Tungsten,technology_cluster,high,2
Gold,Zinc,technology_cluster,high,12
Graphite,Lithium,technology_cluster,high,21
Graphite,Magnesium,technology_cluster,high,30
Graphite,Manganese,technology_cluster,high,21
Graphite,Molybdenum,technology_cluster,high,21
Graphite,Neodymium,technology_cluster,high,21
Graphite,Nickel,technology_cluster,high,21
Graphite,Rare Earths,technology_cluster,high,21
Graphite,Silver,technology_cluster,high,21
Graphite,Tantalum,technology_cluster,high,21
Graphite,Tin,technology_cluster,high,30
Graphite,Titanium,technology_cluster,high,21
Graphite,Tungsten,technology_cluster,high,21
Graphite,Vanadium,technology_cluster,high,30
Graphite,Zinc,technology_cluster,high,30
Hafnium,Indium,technology_cluster,high,219
Hafnium,Iridium,technology_cluster,high,191
Hafnium,Molybdenum,technology_cluster,high,191
Hafnium,Neodymium,technology_cluster,high,191
Hafnium,Nickel,technology_cluster,high,191
Hafnium,Niobium,technology_cluster,high,191
Hafnium,Platinum,technology_cluster,high,191
Hafnium,Rhenium,technology_cluster,high,191
Hafnium,Silver,technology_cluster,high,219
Hafnium,Steel,technology_cluster,high,191
Hafnium,Tantalum,technology_cluster,high,191
Hafnium,Titanium,technology_cluster,high,191
Hafnium,Tungsten,technology_cluster,high,191
Hafnium,Uranium,technology_cluster,high,189
Hafnium,Zirconium,technology_cluster,high,191
Indium,Lithium,technology_cluster,high,131
Indium,Mercury,technology_cluster,high,131
Indium,Molybdenum,technology_cluster,high,102
Indium,Neodymium,technology_cluster,high,102
Indium,Nickel,technology_cluster,high,102
Indium,Niobium,technology_cluster,high,219
Indium,Silver,technology_cluster,high,131
Indium,Steel,technology_cluster,high,219
Indium,Tantalum,technology_cluster,high,102
Indium,Titanium,technology_cluster,high,102
Indium,Tungsten,technology_cluster,high,102
Indium,Zinc,technology_cluster,high,131
Iridium,Molybdenum,technology_cluster,high,148
Iridium,Neodymium,technology_cluster,high,148
Iridium,Nickel,technology_cluster,high,148
Iridium,Niobium,technology_cluster,high,191
Iridium,Palladium,technology_cluster,high,148
Iridium,Platinum,technology_cluster,high,148
Iridium,Rhenium,technology_cluster,high,161
Iridium,Rhodium,technology_cluster,high,148
Iridium,Ruthenium,technology_cluster,high,148
Iridium,Silver,technology_cluster,high,148
Iridium,Steel,technology_cluster,high,191
Iridium,Tantalum,technology_cluster,high,148
Iridium,Titanium,technology_cluster,high,148
Iridium,Tungsten,technology_cluster,high,148
Iridium,Zirconium,technology_cluster,high,191
Iron,Iron Ore,technology_cluster,high,12
Iron,Lead,technology_cluster,high,192
Iron,Lime,technology_cluster,high,12
Iron,Magnesium,technology_cluster,high,127
Iron,Manganese,technology_cluster,high,128
Iron,Molybdenum,technology_cluster,high,12
Iron,Neodymium,technology_cluster,high,12
Iron,Nickel,technology_cluster,high,192
Iron,Phosphate,technology_cluster,high,12
Iron,Rare Earths,technology_cluster,high,151
Iron,Salt,technology_cluster,high,12
Iron,Silver,technology_cluster,high,12
Iron,Soda Ash,technology_cluster,high,12
Iron,Steel,technology_cluster,high,127
Iron,Tantalum,technology_cluster,high,127
Iron,Titanium,technology_cluster,high,12
Iron,Tungsten,technology_cluster,high,12
Iron,Vanadium,technology_cluster,high,191
Iron,Zinc,technology_cluster,high,12
Iron Ore,Lime,technology_cluster,high,12
Iron Ore,Molybdenum,technology_cluster,high,12
Iron Ore,Neodymium,technology_cluster,high,12
Iron Ore,Phosphate,technology_cluster,high,12
Iron Ore,Salt,technology_cluster,high,12
Iron Ore,Silver,technology_cluster,high,12
Iron Ore,Soda Ash,technology_cluster,high,12
Iron Ore,Titanium,technology_cluster,high,12
Iron Ore,Tungsten,technology_cluster,high,12
Iron Ore,Zinc,technology_cluster,high,12
Lanthanum,Nickel,technology_cluster,high,151
Lanthanum,Praseodymium,technology_cluster,high,151
Lead,Molybdenum,technology_cluster,high,177
Lead,Neodymium,technology_cluster,high,93
Lead,Nickel,technology_cluster,high,93
Lead,Rare Earths,technology_cluster,high,193
Lead,Selenium,technology_cluster,high,193
Lead,Silver,technology_cluster,high,177
Lead,Steel,technology_cluster,high,192
Lead,Sulfur,technology_cluster,high,193
Lead,Tantalum,technology_cluster,high,93
Lead,Tellurium,technology_cluster,high,193
Lead,Titanium,technology_cluster,high,93
Lead,Tungsten,technology_cluster,high,93
Lead,Zinc,technology_cluster,high,93
Lime,Molybdenum,technology_cluster,high,12
Lime,Neodymium,technology_cluster,high,12
Lime,Nickel,technology_cluster,high,121
Lime,Phosphate,technology_cluster,high,12
Lime,Salt,technology_cluster,high,12
Lime,Silver,technology_cluster,high,12
Lime,Soda Ash,technology_cluster,high,12
Lime,Sulfur,technology_cluster,high,121
Lime,Tantalum,technology_cluster,high,19
Lime,Titanium,technology_cluster,high,12
Lime,Tungsten,technology_cluster,high,12
Lime,Zinc,technology_cluster,high,12
Lithium,Manganese,technology_cluster,high,21
Lithium,Mercury,technology_cluster,high,131
Lithium,Molybdenum,technology_cluster,high,21
Lithium,Neodymium,technology_cluster,high,21
Lithium,Nickel,technology_cluster,high,21
Lithium,Rare Earths,technology_cluster,high,21
Lithium,Silver,technology_cluster,high,21
Lithium,Tantalum,technology_cluster,high,21
Lithium,Tellurium,technology_cluster,high,32
Lithium,Tin,technology_cluster,high,32
Lithium,Titanium,technology_cluster,high,21
Lithium,Tungsten,technology_cluster,high,21
Lithium,Zinc,technology_cluster,high,64
Magnesium,Molybdenum,technology_cluster,high,30
Magnesium,Neodymium,technology_cluster,high,30
Magnesium,Nickel,technology_cluster,high,30
Magnesium,Potash,technology_cluster,high,150
Magnesium,Silver,technology_cluster,high,30
Magnesium,Steel,technology_cluster,high,127
Magnesium,Tantalum,technology_cluster,high,30
Magnesium,Tin,technology_cluster,high,30
Magnesium,Titanium,technology_cluster,high,30
Magnesium,Tungsten,technology_cluster,high,30
Magnesium,Vanadium,technology_cluster,high,30
Magnesium,Zinc,technology_cluster,high,30
Manganese,Molybdenum,technology_cluster,high,21
Manganese,Neodymium,technology_cluster,high,21
Manganese,Nickel,technology_cluster,high,21
Manganese,Rare Earths,technology_cluster,high,21
Manganese,Silver,technology_cluster,high,21
Manganese,Steel,technology_cluster,high,128
Manganese,Tantalum,technology_cluster,high,21
Manganese,Titanium,technology_cluster,high,21
Manganese,Tungsten,technology_cluster,high,21
Mercury,Neodymium,technology_cluster,high,131
Mercury,Nickel,technology_cluster,high,131
Mercury,Silver,technology_cluster,high,131
Mercury,Tantalum,technology_cluster,high,131
Mercury,Titanium,technology_cluster,high,131
Mercury,Tungsten,technology_cluster,high,131
Mercury,Zinc,technology_cluster,high,131
Molybdenum,Neodymium,technology_cluster,high,2
Molybdenum,Nickel,technology_cluster,high,2
Molybdenum,Niobium,technology_cluster,high,191
Molybdenum,Palladium,technology_cluster,high,12
Molybdenum,Phosphate,technology_cluster,high,12
Molybdenum,Platinum,technology_cluster,high,12
Molybdenum,Potash,technology_cluster,high,150
Molybdenum,Rare Earths,technology_cluster,high,12
Molybdenum,Rhenium,technology_cluster,high,12
Molybdenum,Rhodium,technology_cluster,high,148
Molybdenum,Ruthenium,technology_cluster,high,148
Molybdenum,Salt,technology_cluster,high,12
Molybdenum,Scandium,technology_cluster,high,29
Molybdenum,Selenium,technology_cluster,high,193
Molybdenum,Silicon,technology_cluster,high,173
Molybdenum,Silver,technology_cluster,high,12
Molybdenum,Soda Ash,technology_cluster,high,12
Molybdenum,Steel,technology_cluster,high,108
Molybdenum,Strontium,technology_cluster,high,12
Molybdenum,Sulfur,technology_cluster,high,121
Molybdenum,Tantalum,technology_cluster,high,2
Molybdenum,Tellurium,technology_cluster,high,32
Molybdenum,Thallium,technology_cluster,high,12
Molybdenum,Tin,technology_cluster,high,30
Molybdenum,Titanium,technology_cluster,high,2
Molybdenum,Tungsten,technology_cluster,high,2
Molybdenum,Uranium,technology_cluster,medium,127
Molybdenum,Vanadium,technology_cluster,high,30
Molybdenum,Zinc,technology_cluster,high,12
Molybdenum,Zirconium,technology_cluster,high,191
Neodymium,Nickel,technology_cluster,high,2
Neodymium,Niobium,technology_cluster,high,191
Neodymium,Palladium,technology_cluster,high,12
Neodymium,Phosphate,technology_cluster,high,12
Neodymium,Platinum,technology_cluster,high,12
Neodymium,Potash,technology_cluster,high,150
Neodymium,Rare Earths,technology_cluster,high,11
Neodymium,Rhenium,technology_cluster,high,12
Neodymium,Rhodium,technology_cluster,high,148
Neodymium,Ruthenium,technology_cluster,high,148
Neodymium,Salt,technology_cluster,high,12
Neodymium,Scandium,technology_cluster,high,29
Neodymium,Selenium,technology_cluster,high,193
